Date,x1,x2,x3,x4,x5,y1
8/22/2007,1464.07,69.31,81.249,4.647,22.89,233
8/23/2007,1462.5,69.98,81.145,4.647,22.62,230
8/24/2007,1479.37,71.34,80.667,4.618,20.72,227
8/27/2007,1466.79,71.97,80.739,4.565,22.72,226
8/28/2007,1432.36,71.73,80.756,4.508,26.3,232
8/29/2007,1463.76,73.51,80.7,4.561,23.81,230
8/30/2007,1457.64,73.36,80.794,4.508,25.06,233
8/31/2007,1473.99,74.04,80.791,4.531,23.38,230
9/4/2007,1489.42,75.05,80.88,4.549,22.78,228
9/5/2007,1472.29,75.73,80.622,4.469,24.58,236
9/6/2007,1478.55,76.3,80.472,4.51,23.99,232
9/7/2007,1453.55,76.7,79.959,4.384,26.23,243
9/10/2007,1451.7,77.49,79.816,4.324,27.38,245
9/11/2007,1471.49,78.23,79.704,4.37,25.27,241
9/12/2007,1471.56,79.91,79.365,4.412,24.96,237
9/13/2007,1483.95,80.09,79.513,4.466,24.76,229
9/14/2007,1484.25,79.1,79.617,4.456,24.92,230
9/17/2007,1476.65,80.57,79.72,4.468,26.48,228
9/18/2007,1519.78,81.51,79.209,4.474,20.35,225
9/19/2007,1529.03,81.93,79.3,4.548,20.03,217
9/20/2007,1518.75,83.32,78.582,4.698,20.45,209
9/21/2007,1525.75,83.42,78.597,4.622,19,211
9/24/2007,1517.73,82.65,78.527,4.63,19.37,211
9/25/2007,1517.21,81.38,78.313,4.626,18.6,212
9/26/2007,1525.42,80.3,78.493,4.622,17.63,211
9/27/2007,1531.38,82.88,78.338,4.565,17,215
9/28/2007,1526.75,81.66,77.719,4.588,18,216
10/1/2007,1547.04,80.24,77.904,4.547,17.84,219
10/2/2007,1546.63,80.05,78.303,4.524,18.49,218
10/3/2007,1539.6,79.94,78.573,4.561,18.8,218
10/4/2007,1542.84,81.44,78.481,4.512,18.44,220
10/5/2007,1557.59,81.22,78.308,4.638,16.91,212
10/8/2007,1552.58,79.02,78.672,4.638,17.46,212
10/9/2007,1565.15,80.26,78.526,4.649,16.12,209
10/10/2007,1562.47,81.3,78.375,4.651,16.67,207
10/11/2007,1554.41,83.08,78.078,4.638,18.88,204
10/12/2007,1561.8,83.69,78.224,4.683,17.73,201
10/15/2007,1548.71,86.13,78.088,4.679,19.25,202
10/16/2007,1538.53,87.61,78.251,4.649,20.02,203
10/17/2007,1541.24,87.4,78.12,4.554,18.54,211
10/18/2007,1540.08,89.47,77.59,4.491,18.5,213
10/19/2007,1500.63,88.6,77.407,4.393,22.96,220
10/22/2007,1506.33,87.56,78.06,4.413,21.64,219
10/23/2007,1519.59,86.57,77.589,4.405,20.41,218
10/24/2007,1515.88,89.1,77.546,4.341,20.8,222
10/25/2007,1514.4,92.81,77.278,4.379,21.17,221
10/26/2007,1535.28,91.86,77.027,4.403,19.56,217
10/29/2007,1540.98,93.53,76.837,4.383,19.87,216
10/30/2007,1531.02,90.38,76.773,4.381,21.07,216
10/31/2007,1549.38,94.53,76.479,4.473,18.53,212
11/1/2007,1508.44,93.49,76.594,4.348,23.21,223
11/2/2007,1509.65,95.93,76.337,4.318,23.01,229
11/5/2007,1502.17,93.98,76.425,4.336,24.31,229
11/6/2007,1520.27,96.7,76.04,4.375,21.39,227
11/7/2007,1475.62,96.37,75.412,4.31,26.49,232
11/8/2007,1474.77,95.46,75.456,4.285,26.16,239
11/9/2007,1453.7,96.32,75.4,4.215,28.5,243
11/12/2007,1439.18,94.62,75.902,4.215,31.09,243
11/13/2007,1481.05,91.17,75.881,4.265,24.1,243
11/14/2007,1470.58,94.09,75.814,4.252,25.94,241
11/15/2007,1451.15,93.43,76.069,4.142,28.06,252
11/16/2007,1458.74,95.1,75.827,4.169,25.49,253
11/19/2007,1433.27,95.64,75.78,4.073,26.01,260
11/20/2007,1439.7,98.88,75.205,4.098,24.88,265
11/21/2007,1416.77,98.04,75.073,4.009,26.84,275
11/23/2007,1440.7,98.18,75.053,4.001,25.61,275
11/26/2007,1407.21,97.7,74.859,3.841,28.91,289
11/27/2007,1428.23,94.42,75.096,3.95,26.28,285
11/28/2007,1469.02,90.62,75.076,4.037,24.11,275
11/29/2007,1469.72,91.01,75.588,3.936,23.97,280
11/30/2007,1481.14,88.71,76.147,3.94,22.87,277
12/3/2007,1472.42,89.31,75.935,3.848,23.61,281
12/4/2007,1462.79,88.32,75.694,3.894,23.79,282
12/5/2007,1485.01,87.49,76.413,3.957,22.53,280
12/6/2007,1507.35,90.23,76.383,4.01,20.96,274
12/7/2007,1504.66,88.28,76.288,4.107,20.85,265
12/10/2007,1515.96,87.86,76.062,4.159,20.74,263
12/11/2007,1477.65,90.02,76.222,3.971,23.59,276
12/12/2007,1486.59,94.39,76.144,4.091,22.47,268
12/13/2007,1488.41,92.25,76.562,4.203,22.56,263
12/14/2007,1467.95,91.27,77.436,4.236,23.27,260
12/17/2007,1445.9,90.63,77.401,4.147,24.52,264
12/18/2007,1454.98,90.49,77.412,4.12,22.64,269
12/19/2007,1453,91.07,77.587,4.03,21.68,272
12/20/2007,1460.12,90.96,77.794,4.053,20.58,276
12/21/2007,1484.46,93.26,77.721,4.17,18.47,265
12/24/2007,1496.45,93.26,77.572,4.214,18.6,262
12/26/2007,1497.66,95.97,77.15,4.277,18.66,257
12/27/2007,1476.37,96.62,76.607,4.199,20.26,262
12/28/2007,1478.49,96,76.218,4.075,20.74,271
12/31/2007,1468.36,96,76.695,4.025,22.5,276
1/2/2008,1447.16,99.62,75.972,3.905,23.17,286
1/3/2008,1447.16,99.18,75.889,3.894,22.49,285
1/4/2008,1411.63,97.91,75.793,3.867,23.94,289
1/7/2008,1416.18,95.09,76.174,3.833,23.79,289
1/8/2008,1390.19,96.33,76.111,3.784,25.43,286
1/9/2008,1409.13,95.67,76.419,3.823,24.12,292
1/10/2008,1420.33,93.71,75.934,3.886,23.45,286
1/11/2008,1401.02,92.69,75.978,3.785,23.68,292
1/14/2008,1416.25,94.2,75.613,3.767,22.9,293
1/15/2008,1380.95,91.9,75.574,3.677,23.34,297
1/16/2008,1373.2,90.84,76.258,3.736,24.38,296
1/17/2008,1333.25,90.13,76.174,3.623,28.46,303
1/18/2008,1325.19,90.57,76.383,3.632,27.18,307
1/22/2008,1310.5,89.85,76.346,3.435,31.01,320
1/23/2008,1338.6,87.64,76.401,3.6,29.02,325
1/24/2008,1352.07,90.06,75.692,3.704,27.78,309
1/25/2008,1330.61,90.39,75.973,3.551,29.08,311
1/28/2008,1353.97,90.99,75.579,3.582,27.78,312
1/29/2008,1362.3,91.64,75.545,3.679,27.32,306
1/30/2008,1355.81,92.33,75.032,3.667,27.62,300
1/31/2008,1378.55,91.75,75.178,3.595,26.2,308
2/1/2008,1395.41,88.96,75.445,3.594,24.02,310
2/4/2008,1380.82,90.02,75.37,3.646,25.99,306
2/5/2008,1336.64,88.41,76.116,3.572,28.24,312
2/6/2008,1326.45,87.14,76.141,3.59,28.97,310
2/7/2008,1336.91,88.11,76.938,3.762,27.66,307
2/8/2008,1331.29,91.77,76.67,3.645,28.01,318
2/11/2008,1339.13,93.59,76.584,3.616,27.6,320
2/12/2008,1348.86,92.78,76.315,3.66,26.33,314
2/13/2008,1367.21,93.27,76.399,3.73,24.88,314
2/14/2008,1348.86,95.46,76.155,3.818,25.54,307
2/15/2008,1350,95.5,76.101,3.77,25.02,310
2/19/2008,1348.78,100.01,75.998,3.898,25.59,306
2/20/2008,1360.03,100.74,76.116,3.892,24.4,305
2/21/2008,1342.53,98.53,75.601,3.773,25.12,314
2/22/2008,1353.11,98.96,75.52,3.803,24.06,314
2/25/2008,1371.8,99.48,75.529,3.898,23.03,305
2/26/2008,1381.29,100.88,74.763,3.862,21.9,306
2/27/2008,1380.02,99.64,74.213,3.85,22.69,306
2/28/2008,1367.68,102.59,73.721,3.672,23.53,314
2/29/2008,1330.63,101.84,73.714,3.511,26.54,331
3/3/2008,1331.34,102.45,73.704,3.549,26.28,332
3/4/2008,1326.75,99.52,73.664,3.626,25.52,330
3/5/2008,1333.7,104.52,73.479,3.67,24.6,324
3/6/2008,1304.34,105.47,73.001,3.585,27.55,330
3/7/2008,1293.37,105.15,73.027,3.534,27.49,337
3/10/2008,1273.37,107.9,72.993,3.457,29.38,345
3/11/2008,1320.65,108.75,73.277,3.594,26.36,334
3/12/2008,1308.77,109.92,72.404,3.462,27.22,342
3/13/2008,1315.48,110.33,72.072,3.528,27.29,344
3/14/2008,1288.14,110.21,71.657,3.47,31.16,355
3/17/2008,1276.6,105.68,71.459,3.308,32.24,365
3/18/2008,1330.74,109.42,71.571,3.485,25.79,352
3/19/2008,1298.42,104.48,72.144,3.33,29.84,358
3/20/2008,1329.51,102.79,72.747,3.335,26.62,360
3/24/2008,1349.88,101.06,72.949,3.558,25.73,345
3/25/2008,1352.98,101.12,72.276,3.507,25.72,347
3/26/2008,1341.13,105.9,71.506,3.462,26.08,348
3/27/2008,1325.76,107.58,71.66,3.53,25.88,346
3/28/2008,1315.22,105.62,71.678,3.443,25.71,350
3/31/2008,1322.7,101.58,71.802,3.411,25.61,358
4/1/2008,1370.18,100.98,72.563,3.56,22.68,347
4/2/2008,1367.53,104.83,72.259,3.598,23.43,342
4/3/2008,1369.31,103.83,72.217,3.579,23.21,342
4/4/2008,1370.4,106.23,72.021,3.468,22.45,347
4/7/2008,1372.54,109.09,72.202,3.537,22.42,340
4/8/2008,1365.54,108.5,72.232,3.558,22.36,339
4/9/2008,1354.49,110.87,71.833,3.483,22.81,345
4/10/2008,1360.55,110.11,72.117,3.541,21.98,339
4/11/2008,1332.83,110.14,71.808,3.471,23.46,343
4/14/2008,1328.32,111.76,71.875,3.513,23.82,340
4/15/2008,1334.43,113.79,72.023,3.602,22.78,333
4/16/2008,1364.71,114.93,71.408,3.691,20.53,325
4/17/2008,1365.56,114.86,71.68,3.729,20.37,322
4/18/2008,1390.33,116.69,72.012,3.708,20.13,320
4/21/2008,1388.17,117.48,71.647,3.727,20.5,322
4/22/2008,1375.94,119.37,71.329,3.693,20.87,321
4/23/2008,1379.93,119.4,71.819,3.733,20.26,321
4/24/2008,1388.82,117.21,72.535,3.827,20.06,313
4/25/2008,1397.84,119.7,72.79,3.872,19.59,311
4/28/2008,1396.37,118.75,72.504,3.827,19.64,313
4/29/2008,1390.94,115.63,72.895,3.821,20.24,312
4/30/2008,1385.59,113.46,72.509,3.73,20.79,315
5/1/2008,1409.34,112.52,73.275,3.765,18.88,311
5/2/2008,1413.9,116.32,73.5,3.857,18.18,304
5/5/2008,1407.49,119.97,73.19,3.869,18.9,305
5/6/2008,1418.26,121.84,72.999,3.918,18.21,301
5/7/2008,1392.57,123.53,73.514,3.849,19.73,306
5/8/2008,1397.68,123.69,73.477,3.78,19.4,311
5/9/2008,1388.28,125.96,73.05,3.771,19.41,314
5/12/2008,1403.58,124.23,72.947,3.799,17.79,313
5/13/2008,1403.04,125.8,73.273,3.915,17.98,302
5/14/2008,1408.66,124.22,73.399,3.913,17.66,298
5/15/2008,1423.57,124.12,73.35,3.816,16.3,304
5/16/2008,1425.35,126.29,72.844,3.846,16.47,302
5/19/2008,1426.63,127.05,73.045,3.831,17.01,302
5/20/2008,1413.4,129.07,72.405,3.776,17.58,304
5/21/2008,1390.71,132.57,71.938,3.809,18.59,301
5/22/2008,1394.35,130.21,71.899,3.913,18.05,293
5/23/2008,1375.93,131.59,71.888,3.844,19.55,301
5/27/2008,1385.35,128.85,72.338,3.921,19.64,296
5/28/2008,1390.84,131.03,72.547,4.005,19.07,290
5/29/2008,1398.26,126.62,73.023,4.077,18.14,288
5/30/2008,1400.38,127.35,72.879,4.061,17.83,289
6/2/2008,1385.67,127.76,72.929,3.959,19.83,295
6/3/2008,1377.65,124.31,73.24,3.896,20.24,299
6/4/2008,1377.2,122.3,73.424,3.978,20.8,300
6/5/2008,1404.05,127.79,73.038,4.04,18.63,296
6/6/2008,1360.68,138.54,72.39,3.911,23.56,302
6/9/2008,1361.76,134.35,72.854,4,23.12,296
6/10/2008,1358.44,131.31,73.696,4.105,23.18,292
6/11/2008,1335.49,136.38,73.209,4.075,24.12,298
6/12/2008,1339.87,136.74,73.859,4.213,23.33,291
6/13/2008,1360.03,134.86,74.146,4.259,21.22,292
6/16/2008,1360.14,134.61,73.61,4.269,20.95,293
6/17/2008,1350.93,134.01,73.514,4.199,21.13,295
6/18/2008,1337.81,136.68,73.44,4.138,22.24,299
6/19/2008,1342.83,131.93,73.483,4.209,21.58,298
6/20/2008,1317.93,134.62,73.03,4.166,22.87,304
6/23/2008,1318,136,73.434,4.166,22.64,304
6/24/2008,1314.29,136.4,73.241,4.084,22.42,312
6/25/2008,1321.97,134.03,72.933,4.101,21.14,315
6/26/2008,1283.15,139.64,72.487,4.035,23.93,327
6/27/2008,1278.38,140.21,72.36,3.967,23.44,333
6/30/2008,1280,140,72.463,3.971,23.95,337
7/1/2008,1284.91,140.97,72.369,4.004,23.65,341
7/2/2008,1261.52,143.57,72.029,3.959,25.92,344
7/3/2008,1262.9,145.29,72.742,3.977,24.78,345
7/7/2008,1252.31,141.37,72.67,3.901,25.78,350
7/8/2008,1273.7,136.04,73.012,3.884,23.15,356
7/9/2008,1244.69,136.05,72.58,3.813,25.23,357
7/10/2008,1253.39,141.65,72.493,3.798,25.59,359
